变量名,name,name_tw,name_en,name_vn,name_kr,languages,cardID,icon,desc,desc_tw,desc_en,desc_kr,desc1,desc1_tw,desc1_en,desc1_kr,quality,type,stackMax,effBtn,pageTag,produceGate1,produceGate2,produceGate3,produceGate4,produceGate5,produceGate6,produceGate7,produceDesc,produceDesc_tw,produceDesc_en,produceDesc_kr,effect,sortType,sortValue
50071,烈雀·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,71,config/portrait/jinglingtouxiang/img_21_lq@.png,用于提升烈雀的Z觉醒养成,,,,用于提升烈雀的Z觉醒养成,,,,3,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
50081,阿柏蛇·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,81,config/portrait/jinglingtouxiang/img_23_abs@.png,用于提升阿柏蛇的Z觉醒养成,,,,用于提升阿柏蛇的Z觉醒养成,,,,3,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
50091,皮丘·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,91,config/portrait/jinglingtouxiang/img_172_pq@.png,用于提升皮丘的Z觉醒养成,,,,用于提升皮丘的Z觉醒养成,,,,4,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
50101,穿山鼠·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,101,config/portrait/jinglingtouxiang/img_27_css@.png,用于提升穿山鼠的Z觉醒养成,,,,用于提升穿山鼠的Z觉醒养成,,,,3,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
50111,尼多兰·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,111,config/portrait/jinglingtouxiang/img_29_ndl@.png,用于提升尼多兰的Z觉醒养成,,,,用于提升尼多兰的Z觉醒养成,,,,3,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
50121,尼多朗·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,121,config/portrait/jinglingtouxiang/img_32_ndl@.png,用于提升尼多朗的Z觉醒养成,,,,用于提升尼多朗的Z觉醒养成,,,,3,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
50131,皮宝宝·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,131,config/portrait/jinglingtouxiang/img_173_pbb@.png,用于提升皮宝宝的Z觉醒养成,,,,用于提升皮宝宝的Z觉醒养成,,,,4,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
50151,宝宝丁·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,151,config/portrait/jinglingtouxiang/img_174_bbd@.png,用于提升宝宝丁的Z觉醒养成,,,,用于提升宝宝丁的Z觉醒养成,,,,4,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
50161,超音蝠·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,161,config/portrait/jinglingtouxiang/img_41_cyf@.png,用于提升超音蝠的Z觉醒养成,,,,用于提升超音蝠的Z觉醒养成,,,,5,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
50171,走路草·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,171,config/portrait/jinglingtouxiang/img_43_zlc@.png,用于提升走路草的Z觉醒养成,,,,用于提升走路草的Z觉醒养成,,,,3,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
50191,毛球·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,191,config/portrait/jinglingtouxiang/img_48_mq@.png,用于提升毛球的Z觉醒养成,,,,用于提升毛球的Z觉醒养成,,,,3,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
50221,可达鸭·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,221,config/portrait/jinglingtouxiang/img_54_kdy@.png,用于提升可达鸭的Z觉醒养成,,,,用于提升可达鸭的Z觉醒养成,,,,4,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
50231,猴怪·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,231,config/portrait/jinglingtouxiang/img_56_hg@.png,用于提升猴怪的Z觉醒养成,,,,用于提升猴怪的Z觉醒养成,,,,3,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
50241,卡蒂狗·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,241,config/portrait/jinglingtouxiang/img_58_kdg@.png,用于提升卡蒂狗的Z觉醒养成,,,,用于提升卡蒂狗的Z觉醒养成,,,,5,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
50251,蚊香蛙皇Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,251,config/portrait/jinglingtouxiang/img_186_wxwh@.png,用于提升蚊香蛙皇Z觉醒养成,,,,用于提升蚊香蛙皇Z觉醒养成,,,,5,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
50261,凯西·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,261,config/portrait/jinglingtouxiang/img_63_kx@.png,用于提升凯西的Z觉醒养成,,,,用于提升凯西的Z觉醒养成,,,,5,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
50271,腕力·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,271,config/portrait/jinglingtouxiang/img_66_wl@.png,用于提升腕力的Z觉醒养成,,,,用于提升腕力的Z觉醒养成,,,,4,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
50281,喇叭芽·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,281,config/portrait/jinglingtouxiang/img_69_lby@.png,用于提升喇叭芽的Z觉醒养成,,,,用于提升喇叭芽的Z觉醒养成,,,,4,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
50301,小拳石·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,301,config/portrait/jinglingtouxiang/img_74_xqs@.png,用于提升小拳石的Z觉醒养成,,,,用于提升小拳石的Z觉醒养成,,,,4,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
50321,呆呆王Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,321,config/portrait/jinglingtouxiang/img_199_ddw@.png,用于提升呆呆王Z觉醒养成,,,,用于提升呆呆王Z觉醒养成,,,,5,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
50331,小磁怪·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,331,config/portrait/jinglingtouxiang/img_81_xcg@.png,用于提升小磁怪的Z觉醒养成,,,,用于提升小磁怪的Z觉醒养成,,,,5,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
50341,大葱鸭·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,341,config/portrait/jinglingtouxiang/img_83_dcy@.png,用于提升大葱鸭的Z觉醒养成,,,,用于提升大葱鸭的Z觉醒养成,,,,4,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
50351,嘟嘟·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,351,config/portrait/jinglingtouxiang/img_84_dd@.png,用于提升嘟嘟的Z觉醒养成,,,,用于提升嘟嘟的Z觉醒养成,,,,3,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
50371,臭泥·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,371,config/portrait/jinglingtouxiang/img_88_cn@.png,用于提升臭泥的Z觉醒养成,,,,用于提升臭泥的Z觉醒养成,,,,4,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
50381,大舌贝·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,381,config/portrait/jinglingtouxiang/img_90_dsb@.png,用于提升大舌贝的Z觉醒养成,,,,用于提升大舌贝的Z觉醒养成,,,,5,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
50391,鬼斯·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,391,config/portrait/jinglingtouxiang/img_92_gs@.png,用于提升鬼斯的Z觉醒养成,,,,用于提升鬼斯的Z觉醒养成,,,,5,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
50401,大岩蛇·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,401,config/portrait/jinglingtouxiang/img_95_dys@.png,用于提升大岩蛇的Z觉醒养成,,,,用于提升大岩蛇的Z觉醒养成,,,,5,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
50403,超级大钢蛇Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,403,config/portrait/jinglingtouxiang/img_208_cjdgs@.png,用于提升超级大钢蛇Z觉醒养成,,,,用于提升超级大钢蛇Z觉醒养成,,,,5,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
50441,椰蛋树Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,441,config/portrait/jinglingtouxiang/img_103_yds@.png,用于提升椰蛋树Z觉醒养成,,,,用于提升椰蛋树Z觉醒养成,,,,5,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
50451,卡拉卡拉·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,451,config/portrait/jinglingtouxiang/img_104_klkl@.png,用于提升卡拉卡拉的Z觉醒养成,,,,用于提升卡拉卡拉的Z觉醒养成,,,,3,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
50461,无畏小子·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,461,config/portrait/jinglingtouxiang/img_236_wwxz@.png,用于提升无畏小子的Z觉醒养成,,,,用于提升无畏小子的Z觉醒养成,,,,4,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
50471,大舌头·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,471,config/portrait/jinglingtouxiang/img_108_dst@.png,用于提升大舌头的Z觉醒养成,,,,用于提升大舌头的Z觉醒养成,,,,4,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
50481,瓦斯弹·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,481,config/portrait/jinglingtouxiang/img_109_wsd@.png,用于提升瓦斯弹的Z觉醒养成,,,,用于提升瓦斯弹的Z觉醒养成,,,,4,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
50491,独角犀牛·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,491,config/portrait/jinglingtouxiang/img_111_djxn@.png,用于提升独角犀牛的Z觉醒养成,,,,用于提升独角犀牛的Z觉醒养成,,,,5,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
50501,小福蛋·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,491,config/portrait/jinglingtouxiang/img_440_xfd@.png,用于提升小福蛋的Z觉醒养成,,,,用于提升小福蛋的Z觉醒养成,,,,5,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
50541,角金鱼·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,541,config/portrait/jinglingtouxiang/img_118_jjy@.png,用于提升角金鱼的Z觉醒养成,,,,用于提升角金鱼的Z觉醒养成,,,,3,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
50551,海星星·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,551,config/portrait/jinglingtouxiang/img_120_hxx@.png,用于提升海星星的Z觉醒养成,,,,用于提升海星星的Z觉醒养成,,,,4,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
50561,魔墙人偶Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,561,config/portrait/jinglingtouxiang/img_122_mqro@.png,用于提升魔墙人偶Z觉醒养成,,,,用于提升魔墙人偶Z觉醒养成,,,,5,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
50571,飞天螳螂·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,571,config/portrait/jinglingtouxiang/img_123_fttl@.png,用于提升飞天螳螂的Z觉醒养成,,,,用于提升飞天螳螂的Z觉醒养成,,,,5,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
50591,电击怪·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,591,config/portrait/jinglingtouxiang/img_239_djg@.png,用于提升电击怪的Z觉醒养成,,,,用于提升电击怪的Z觉醒养成,,,,5,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
50601,鸭嘴宝宝·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,601,config/portrait/jinglingtouxiang/img_240_yzbb@.png,用于提升鸭嘴宝宝的Z觉醒养成,,,,用于提升鸭嘴宝宝的Z觉醒养成,,,,5,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
50611,凯罗斯·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,611,config/portrait/jinglingtouxiang/img_127_kls@.png,用于提升凯罗斯的Z觉醒养成,,,,用于提升凯罗斯的Z觉醒养成,,,,5,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
50631,暴鲤龙·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,631,config/portrait/jinglingtouxiang/img_130_bll@.png,用于提升暴鲤龙的Z觉醒养成,,,,用于提升暴鲤龙的Z觉醒养成,,,,5,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
50632,超级暴鲤龙Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,632,config/portrait/jinglingtouxiang/img_130_cjbll@.png,用于提升超级暴鲤龙Z觉醒养成,,,,用于提升超级暴鲤龙Z觉醒养成,,,,5,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
50641,拉普拉斯·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,641,config/portrait/jinglingtouxiang/img_131_lpls@.png,用于提升拉普拉斯的Z觉醒养成,,,,用于提升拉普拉斯的Z觉醒养成,,,,5,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
50691,化石盔·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,691,config/portrait/jinglingtouxiang/img_140_hsk@.png,用于提升化石盔的Z觉醒养成,,,,用于提升化石盔的Z觉醒养成,,,,4,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
50701,化石翼龙·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,701,config/portrait/jinglingtouxiang/img_142_hsyl@.png,用于提升化石翼龙的Z觉醒养成,,,,用于提升化石翼龙的Z觉醒养成,,,,5,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
50711,小卡比兽·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,711,config/portrait/jinglingtouxiang/img_446_xkbs@.png,用于提升小卡比兽的Z觉醒养成,,,,用于提升小卡比兽的Z觉醒养成,,,,5,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
50721,急冻鸟·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,721,config/portrait/jinglingtouxiang/img_144_jdn@.png,用于提升急冻鸟的Z觉醒养成,,,,用于提升急冻鸟的Z觉醒养成,,,,5,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
50731,闪电鸟·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,731,config/portrait/jinglingtouxiang/img_145_sdn@.png,用于提升闪电鸟的Z觉醒养成,,,,用于提升闪电鸟的Z觉醒养成,,,,5,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
50741,火焰鸟·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,741,config/portrait/jinglingtouxiang/img_146_hyn@.png,用于提升火焰鸟的Z觉醒养成,,,,用于提升火焰鸟的Z觉醒养成,,,,5,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
50751,迷你龙·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,751,config/portrait/jinglingtouxiang/img_147_mnl@.png,用于提升迷你龙的Z觉醒养成,,,,用于提升迷你龙的Z觉醒养成,,,,5,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
50761,超梦·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,761,config/portrait/jinglingtouxiang/img_150_cm@.png,用于提升超梦的Z觉醒养成,,,,用于提升超梦的Z觉醒养成,,,,6,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
50771,梦幻·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,771,config/portrait/jinglingtouxiang/img_151_mh@.png,用于提升梦幻的Z觉醒养成,,,,用于提升梦幻的Z觉醒养成,,,,5,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
50781,菊草叶·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,781,config/portrait/jinglingtouxiang/img_152_jcy@.png,用于提升菊草叶的Z觉醒养成,,,,用于提升菊草叶的Z觉醒养成,,,,4,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
50791,火球鼠·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,791,config/portrait/jinglingtouxiang/img_155_hqs@.png,用于提升火球鼠的Z觉醒养成,,,,用于提升火球鼠的Z觉醒养成,,,,4,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
50801,小锯鳄·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,801,config/portrait/jinglingtouxiang/img_158_xje@.png,用于提升小锯鳄的Z觉醒养成,,,,用于提升小锯鳄的Z觉醒养成,,,,4,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
50861,波克比·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,861,config/portrait/jinglingtouxiang/img_175_bkb@.png,用于提升波克比的Z觉醒养成,,,,用于提升波克比的Z觉醒养成,,,,5,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
50881,咩利羊·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,881,config/portrait/jinglingtouxiang/img_179_mly@.png,用于提升咩利羊的Z觉醒养成,,,,用于提升咩利羊的Z觉醒养成,,,,5,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
50891,露力丽·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,891,config/portrait/jinglingtouxiang/img_298_lll@.png,用于提升露力丽的Z觉醒养成,,,,用于提升露力丽的Z觉醒养成,,,,3,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
50971,梦妖·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,971,config/portrait/jinglingtouxiang/img_200_my@.png,用于提升梦妖的Z觉醒养成,,,,用于提升梦妖的Z觉醒养成,,,,5,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
